POD;N_Righe;N_Mesi;Tot_NaN_Q;Tot_Celle;Completezza [%]
99999E00013453;980;16;8;94080;99.99
99999E00013459;1100;18;8;105600;99.99
99999E00013462;920;15;8;88320;99.99
99999E00013557;1100;18;8;105600;99.99
99999E00013578;1100;18;8;105600;99.99
99999E00013586;1100;18;8;105600;99.99
99999E00013587;980;16;8;94080;99.99
99999E00013588;980;16;8;94080;99.99
99999E00013589;980;16;8;94080;99.99
99999E00013590;980;16;8;94080;99.99
99999E00013594;1100;18;8;105600;99.99
99999E00013601;1100;18;8;105600;99.99
99999E00013602;1100;18;8;105600;99.99
99999E00013606;1100;18;8;105600;99.99
99999E00013607;1100;18;8;105600;99.99
99999E00013613;1100;18;8;105600;99.99
99999E00013618;1100;18;8;105600;99.99
99999E00013622;1100;18;8;105600;99.99
99999E00013628;1100;18;8;105600;99.99
99999E00013630;1100;18;8;105600;99.99
99999E00013645;1100;18;8;105600;99.99
99999E00013646;1100;18;8;105600;99.99
99999E00013651;1018;17;8;97728;99.99
99999E00013664;1100;18;8;105600;99.99
99999E00013667;1100;18;8;105600;99.99
99999E00013671;1100;18;8;105600;99.99
99999E00013697;980;16;8;94080;99.99
99999E00013699;920;15;8;88320;99.99
99999E00013703;920;15;8;88320;99.99
99999E00013737;980;16;8;94080;99.99
99999E00013743;1100;18;8;105600;99.99
99999E00013753;980;16;8;94080;99.99
99999E00013770;1100;18;8;105600;99.99
99999E00013776;920;15;8;88320;99.99
99999E00013777;920;15;8;88320;99.99
99999E00013783;1042;17;8;100032;99.99
99999E00013786;980;16;8;94080;99.99
99999E00013787;1042;17;8;100032;99.99
99999E00013789;920;15;8;88320;99.99
99999E00013823;1042;17;8;100032;99.99
99999E00013825;980;16;8;94080;99.99
99999E00013826;920;15;8;88320;99.99
99999E00013827;980;16;8;94080;99.99
99999E00013832;920;15;8;88320;99.99
99999E00013835;1042;17;8;100032;99.99
99999E00013836;980;16;8;94080;99.99
99999E00013841;798;13;8;76608;99.99
99999E00013846;1100;18;8;105600;99.99
99999E00013849;858;14;8;82368;99.99
99999E00013853;920;15;8;88320;99.99
99999E00013854;858;14;8;82368;99.99
99999E00013867;920;15;8;88320;99.99
99999E00013876;920;15;8;88320;99.99
99999E00013878;1042;17;8;100032;99.99
99999E00013883;1100;18;8;105600;99.99
99999E00013887;1100;18;8;105600;99.99
99999E00013895;1100;18;8;105600;99.99
99999E00013907;980;16;8;94080;99.99
99999E00013918;1100;18;8;105600;99.99
99999E00013925;1100;18;8;105600;99.99
99999E00013928;1100;18;8;105600;99.99
99999E00013934;1100;18;8;105600;99.99
99999E00013935;1100;18;8;105600;99.99
99999E00013938;1100;18;8;105600;99.99
99999E00013941;1100;18;8;105600;99.99
99999E00013942;1100;18;8;105600;99.99
99999E00013943;1650;18;12;158400;99.99
99999E00013945;1100;18;8;105600;99.99
99999E00013946;1100;18;8;105600;99.99
99999E00013953;1202;16;12;115392;99.99
99999E00013957;858;14;8;82368;99.99
99999E00013958;980;16;8;94080;99.99
99999E00013960;920;15;8;88320;99.99
99999E00013961;1042;17;8;100032;99.99
99999E00013965;2115;17;20;203040;99.99
99999E00013973;980;16;8;94080;99.99
99999E00013974;920;15;8;88320;99.99
99999E00013975;920;15;8;88320;99.99
99999E00013976;920;15;8;88320;99.99
99999E00013978;858;14;8;82368;99.99
99999E00013980;920;15;8;88320;99.99
99999E00013981;980;16;8;94080;99.99
99999E00013984;920;15;8;88320;99.99
99999E00013988;858;14;8;82368;99.99
99999E00013994;1042;17;8;100032;99.99
99999E00014000;920;15;8;88320;99.99
99999E00014007;920;15;8;88320;99.99
99999E00014018;798;13;8;76608;99.99
99999E00014022;1100;18;8;105600;99.99
99999E00014027;1100;18;8;105600;99.99
99999E00014030;1100;18;8;105600;99.99
99999E00014034;1100;18;8;105600;99.99
99999E00014041;980;16;8;94080;99.99
99999E00014044;1100;18;8;105600;99.99
99999E00014045;1100;18;8;105600;99.99
99999E00014051;920;15;8;88320;99.99
99999E00014052;920;15;8;88320;99.99
99999E00014060;980;16;8;94080;99.99
99999E00014061;920;15;8;88320;99.99
99999E00014062;1100;18;8;105600;99.99
99999E00014066;858;14;8;82368;99.99
99999E00014097;980;16;8;94080;99.99
99999E00014098;920;15;8;88320;99.99
99999E00014099;1042;17;8;100032;99.99
99999E00014100;980;16;8;94080;99.99
99999E00014102;858;14;8;82368;99.99
99999E00014109;920;15;8;88320;99.99
99999E00014116;798;13;8;76608;99.99
99999E00014130;1100;18;8;105600;99.99
99999E00014133;1100;18;8;105600;99.99
99999E00014140;920;15;8;88320;99.99
99999E00014141;920;15;8;88320;99.99
99999E00014142;980;16;8;94080;99.99
99999E00014143;1042;17;8;100032;99.99
99999E00014145;1042;17;8;100032;99.99
99999E00014146;1042;17;8;100032;99.99
99999E00014153;1042;17;8;100032;99.99
99999E00014156;920;15;8;88320;99.99
99999E00014157;920;15;8;88320;99.99
99999E00014159;920;15;8;88320;99.99
99999E00014160;920;15;8;88320;99.99
99999E00014163;1100;18;8;105600;99.99
99999E00014170;980;16;8;94080;99.99
99999E00014172;920;15;8;88320;99.99
99999E00014175;920;15;8;88320;99.99
99999E00014222;1100;18;8;105600;99.99
99999E00014229;920;15;8;88320;99.99
99999E00014230;980;16;8;94080;99.99
99999E00014232;980;16;8;94080;99.99
99999E00014233;920;15;8;88320;99.99
99999E00014235;920;15;8;88320;99.99
99999E00014239;980;16;8;94080;99.99
99999E00014280;920;15;8;88320;99.99
99999E00014289;920;15;8;88320;99.99
99999E00014290;920;15;8;88320;99.99
99999E00014297;1100;18;8;105600;99.99
99999E00014300;920;15;8;88320;99.99
99999E00014301;1100;18;8;105600;99.99
99999E00014303;1100;18;8;105600;99.99
99999E00014308;1100;18;8;105600;99.99
99999E00014311;1100;18;8;105600;99.99
99999E00014319;858;14;8;82368;99.99
99999E00014330;1100;18;8;105600;99.99
99999E00014336;1100;18;8;105600;99.99
99999E00014338;1100;18;8;105600;99.99
99999E00014340;1650;18;12;158400;99.99
99999E00014341;1650;18;12;158400;99.99
99999E00014343;1100;18;8;105600;99.99
99999E00014350;1100;18;8;105600;99.99
99999E00014353;980;16;8;94080;99.99
99999E00014354;980;16;8;94080;99.99
99999E00014361;920;15;8;88320;99.99
99999E00014365;980;16;8;94080;99.99
99999E00014368;980;16;8;94080;99.99
99999E00014374;1100;18;8;105600;99.99
99999E00014392;980;16;8;94080;99.99
99999E00014393;858;14;8;82368;99.99
99999E00014399;1042;17;8;100032;99.99
99999E00014401;1042;17;8;100032;99.99
99999E00014402;980;16;8;94080;99.99
99999E00014404;920;15;8;88320;99.99
99999E00014411;980;16;8;94080;99.99
99999E00014414;1042;17;8;100032;99.99
99999E00014417;1100;18;8;105600;99.99
99999E00014419;1100;18;8;105600;99.99
99999E00014428;1100;18;8;105600;99.99
99999E00014430;1100;18;8;105600;99.99
99999E00014444;1100;18;8;105600;99.99
99999E00014451;1042;17;8;100032;99.99
99999E00014456;1100;18;8;105600;99.99
99999E00014457;1100;18;8;105600;99.99
99999E00014458;1100;18;8;105600;99.99
99999E00014460;1100;18;8;105600;99.99
99999E00014466;1100;18;8;105600;99.99
99999E00014467;1100;18;8;105600;99.99
99999E00014471;1650;18;12;158400;99.99
99999E00014483;1100;18;8;105600;99.99
99999E00014484;1506;18;16;144576;99.99
99999E00014486;1042;17;8;100032;99.99
99999E00014487;1100;18;8;105600;99.99
99999E00014491;1014;17;8;97344;99.99
99999E00014492;1100;18;8;105600;99.99
99999E00014495;1100;18;8;105600;99.99
99999E00014497;988;17;8;94848;99.99
99999E00014502;1100;18;8;105600;99.99
99999E00014503;1100;18;8;105600;99.99
99999E00014505;1100;18;8;105600;99.99
99999E00014507;1100;18;8;105600;99.99
99999E00014508;1042;17;8;100032;99.99
99999E00014511;1100;18;8;105600;99.99
99999E00014519;1100;18;8;105600;99.99
99999E00014520;1100;18;8;105600;99.99
99999E00014522;1100;18;8;105600;99.99
99999E00014527;1100;18;8;105600;99.99
99999E00014530;920;15;8;88320;99.99
99999E00014531;1042;17;8;100032;99.99
99999E00014536;1042;17;8;100032;99.99
99999E00014540;1042;17;8;100032;99.99
99999E00014541;1042;17;8;100032;99.99
99999E00014554;1100;18;8;105600;99.99
99999E00014566;858;14;8;82368;99.99
99999E00014567;858;14;8;82368;99.99
99999E00014611;980;16;8;94080;99.99
99999E00014617;1100;18;8;105600;99.99
99999E00014618;1100;18;8;105600;99.99
99999E00014624;980;16;8;94080;99.99
99999E00014625;980;16;8;94080;99.99
99999E00014626;980;16;8;94080;99.99
99999E00014627;980;16;8;94080;99.99
99999E00014631;1042;17;8;100032;99.99
99999E00014633;1100;18;8;105600;99.99
99999E00014634;1100;18;8;105600;99.99
99999E00014638;838;14;8;80448;99.99
99999E00014642;1100;18;8;105600;99.99
99999E00014644;1100;18;8;105600;99.99
99999E00014645;920;15;8;88320;99.99
99999E00014649;980;16;8;94080;99.99
99999E00014650;1042;17;8;100032;99.99
99999E00014651;920;15;8;88320;99.99
99999E00014656;980;16;8;94080;99.99
99999E00014657;1042;17;8;100032;99.99
99999E00014660;1042;17;8;100032;99.99
99999E00014661;1042;17;8;100032;99.99
99999E00014662;1042;17;8;100032;99.99
99999E00014671;980;16;8;94080;99.99
99999E00014672;1042;17;8;100032;99.99
99999E00014674;1100;18;8;105600;99.99
99999E00014676;980;16;8;94080;99.99
99999E00014679;920;15;8;88320;99.99
99999E00014696;1042;17;8;100032;99.99
99999E00014697;1042;17;8;100032;99.99
99999E00014698;1042;17;8;100032;99.99
99999E00014700;1042;17;8;100032;99.99
99999E00014722;1042;17;8;100032;99.99
99999E00014723;1042;17;8;100032;99.99
99999E00014725;920;15;8;88320;99.99
99999E00014727;920;15;8;88320;99.99
99999E00014728;920;15;8;88320;99.99
99999E00014734;920;15;8;88320;99.99
99999E00014739;858;14;8;82368;99.99
99999E00014747;920;15;8;88320;99.99
99999E00014748;920;15;8;88320;99.99
99999E00014755;858;14;8;82368;99.99
99999E00014761;798;13;8;76608;99.99
99999E00014765;1716;14;16;164736;99.99
99999E00014774;980;16;8;94080;99.99
99999E00014777;1042;17;8;100032;99.99
99999E00014778;980;16;8;94080;99.99
99999E00014779;980;16;8;94080;99.99
99999E00014784;858;14;8;82368;99.99
99999E00014786;1100;18;8;105600;99.99
99999E00014789;1100;18;8;105600;99.99
99999E00014791;980;16;8;94080;99.99
99999E00014794;920;15;8;88320;99.99
99999E00014806;920;15;8;88320;99.99
99999E00014807;980;16;8;94080;99.99
99999E00014808;980;16;8;94080;99.99
99999E00014809;798;13;8;76608;99.99
99999E00014810;980;16;8;94080;99.99
99999E00014814;798;13;8;76608;99.99
99999E00014816;980;16;8;94080;99.99
99999E00014817;858;14;8;82368;99.99
99999E00014821;980;16;8;94080;99.99
99999E00014822;858;14;8;82368;99.99
99999E00014823;858;14;8;82368;99.99
99999E00014824;858;14;8;82368;99.99
99999E00014825;858;14;8;82368;99.99
99999E00014833;1100;18;8;105600;99.99
99999E00014836;920;15;8;88320;99.99
99999E00014837;1042;17;8;100032;99.99
99999E00014840;1100;18;8;105600;99.99
99999E00014842;1100;18;8;105600;99.99
99999E00014845;1100;18;8;105600;99.99
99999E00014850;1100;18;8;105600;99.99
99999E00014851;1650;18;12;158400;99.99
99999E00014859;1100;18;8;105600;99.99
99999E00014863;1100;18;8;105600;99.99
99999E00014866;1100;18;8;105600;99.99
99999E00014868;1100;18;8;105600;99.99
99999E00014869;1100;18;8;105600;99.99
99999E00014871;1100;18;8;105600;99.99
99999E00014875;1100;18;8;105600;99.99
99999E00014877;920;15;8;88320;99.99
99999E00014885;980;16;8;94080;99.99
99999E00014892;920;15;8;88320;99.99
99999E00014895;980;16;8;94080;99.99
99999E00014901;1100;18;8;105600;99.99
99999E00014906;1042;17;8;100032;99.99
99999E00014907;1042;17;8;100032;99.99
99999E00014909;858;14;8;82368;99.99
99999E00014910;920;15;8;88320;99.99
99999E00014911;920;15;8;88320;99.99
99999E00014912;980;16;8;94080;99.99
99999E00014913;920;15;8;88320;99.99
99999E00014967;980;16;8;94080;99.99
99999E00014968;980;16;8;94080;99.99
99999E00014973;858;14;8;82368;99.99
99999E00014983;1100;18;8;105600;99.99
99999E00014990;980;16;8;94080;99.99
99999E00014995;1100;18;8;105600;99.99
99999E00014996;1100;18;8;105600;99.99
99999E00014997;1650;18;12;158400;99.99
99999E00015000;858;14;8;82368;99.99
99999E00015002;980;16;8;94080;99.99
99999E00015011;920;15;8;88320;99.99
99999E00015012;920;15;8;88320;99.99
99999E00015013;920;15;8;88320;99.99
99999E00015015;798;13;8;76608;99.99
99999E00015021;980;16;8;94080;99.99
99999E00015024;980;16;8;94080;99.99
99999E00015043;980;16;8;94080;99.99
99999E00015044;1042;17;8;100032;99.99
99999E00015045;920;15;8;88320;99.99
99999E00015046;920;15;8;88320;99.99
99999E00015052;980;16;8;94080;99.99
99999E00015054;920;15;8;88320;99.99
99999E00015056;980;16;8;94080;99.99
99999E00015060;980;16;8;94080;99.99
99999E00015064;1100;18;8;105600;99.99
99999E00015068;920;15;8;88320;99.99
99999E00015070;980;16;8;94080;99.99
99999E00015072;980;16;8;94080;99.99
99999E00015075;920;15;8;88320;99.99
99999E00015078;1042;17;8;100032;99.99
99999E00015079;920;15;8;88320;99.99
99999E00015081;798;13;8;76608;99.99
99999E00015092;1100;18;8;105600;99.99
99999E00015095;1100;18;8;105600;99.99
99999E00015099;1100;18;8;105600;99.99
99999E00015103;1100;18;8;105600;99.99
99999E00015104;1100;18;8;105600;99.99
99999E00015106;1100;18;8;105600;99.99
99999E00015108;1042;17;8;100032;99.99
99999E00015111;1100;18;8;105600;99.99
99999E00015117;980;16;8;94080;99.99
99999E00015119;1100;18;8;105600;99.99
99999E00015120;1100;18;8;105600;99.99
99999E00015122;920;15;8;88320;99.99
99999E00015125;920;15;8;88320;99.99
99999E00015126;980;16;8;94080;99.99
99999E00015127;920;15;8;88320;99.99
99999E00015129;1100;18;8;105600;99.99
99999E00015131;1100;18;8;105600;99.99
99999E00015132;1100;18;8;105600;99.99
99999E00015135;1100;18;8;105600;99.99
99999E00015136;1100;18;8;105600;99.99
99999E00015139;920;15;8;88320;99.99
99999E00015141;1650;18;12;158400;99.99
99999E00015145;920;15;8;88320;99.99
99999E00015146;920;15;8;88320;99.99
99999E00015153;920;15;8;88320;99.99
99999E00015156;798;13;8;76608;99.99
99999E00015159;1100;18;8;105600;99.99
99999E00015166;1042;17;8;100032;99.99
99999E00015167;980;16;8;94080;99.99
99999E00015169;1042;17;8;100032;99.99
99999E00015170;1100;18;8;105600;99.99
99999E00015197;980;16;8;94080;99.99
99999E00015198;980;16;8;94080;99.99
99999E00015204;1100;18;8;105600;99.99
99999E00015243;980;16;8;94080;99.99
99999E00015244;1100;18;8;105600;99.99
99999E00015251;1042;17;8;100032;99.99
99999E00015257;1100;18;8;105600;99.99
99999E00015260;980;16;8;94080;99.99
99999E00015263;980;16;8;94080;99.99
99999E00015264;980;16;8;94080;99.99
99999E00015265;980;16;8;94080;99.99
99999E00015266;980;16;8;94080;99.99
99999E00015281;1042;17;8;100032;99.99
99999E00015285;1100;18;8;105600;99.99
99999E00015289;1100;18;8;105600;99.99
99999E00015290;1100;18;8;105600;99.99
99999E00015295;1650;18;12;158400;99.99
99999E00015308;920;15;8;88320;99.99
99999E00015335;1042;17;8;100032;99.99
99999E00015386;1100;18;8;105600;99.99
99999E00015402;1042;17;8;100032;99.99
99999E00015404;1042;17;8;100032;99.99
99999E00015429;1042;17;8;100032;99.99
99999E00015469;858;14;8;82368;99.99
99999E00015539;980;16;8;94080;99.99
99999E00015543;858;14;8;82368;99.99
99999E00015544;858;14;8;82368;99.99
99999E00015545;980;16;8;94080;99.99
99999E00015549;1100;18;8;105600;99.99
99999E00015553;920;15;8;88320;99.99
99999E00015554;980;16;8;94080;99.99
99999E00015558;920;15;8;88320;99.99
99999E00015563;1042;17;8;100032;99.99
99999E00015569;920;15;8;88320;99.99
99999E00015574;858;14;8;82368;99.99
99999E00015584;1042;17;8;100032;99.99
99999E00015593;1287;14;12;123552;99.99
99999E00015597;1287;14;12;123552;99.99
99999E00015598;858;14;8;82368;99.99
99999E00015600;1042;17;8;100032;99.99
99999E00015638;980;16;8;94080;99.99
99999E00015640;858;14;8;82368;99.99
99999E00015641;1042;17;8;100032;99.99
99999E00015643;920;15;8;88320;99.99
99999E00015644;920;15;8;88320;99.99
99999E00015650;1042;17;8;100032;99.99
99999E00015652;1042;17;8;100032;99.99
99999E00015653;1042;17;8;100032;99.99
99999E00015654;1042;17;8;100032;99.99
99999E00015655;1042;17;8;100032;99.99
99999E00015660;1100;18;8;105600;99.99
99999E00015661;1100;18;8;105600;99.99
99999E00015675;1100;18;8;105600;99.99
99999E00015678;1100;18;8;105600;99.99
99999E00015680;1100;18;8;105600;99.99
99999E00015699;1100;18;8;105600;99.99
99999E00015710;1100;18;8;105600;99.99
99999E00015714;1100;18;8;105600;99.99
99999E00015722;1650;18;12;158400;99.99
99999E00015728;1042;17;8;100032;99.99
99999E00015738;1100;18;8;105600;99.99
99999E00015742;1100;18;8;105600;99.99
99999E00015743;1100;18;8;105600;99.99
99999E00015744;1100;18;8;105600;99.99
99999E00015751;1100;18;8;105600;99.99
99999E00015752;858;14;8;82368;99.99
99999E00015775;980;16;8;94080;99.99
99999E00015776;980;16;8;94080;99.99
99999E00015778;980;16;8;94080;99.99
99999E00015784;1100;18;8;105600;99.99
99999E00015815;1100;18;8;105600;99.99
99999E00015833;920;15;8;88320;99.99
99999E00015834;1100;18;8;105600;99.99
99999E00015849;920;15;8;88320;99.99
99999E00015850;980;16;8;94080;99.99
99999E00015853;1100;18;8;105600;99.99
99999E00015858;920;15;8;88320;99.99
99999E00015910;858;14;8;82368;99.99
99999E00015911;980;16;8;94080;99.99
99999E00015912;1650;18;12;158400;99.99
99999E00015914;858;14;8;82368;99.99
99999E00015917;1100;18;8;105600;99.99
99999E00015919;980;16;8;94080;99.99
99999E00015922;980;16;8;94080;99.99
99999E00015927;920;15;8;88320;99.99
99999E00015929;1563;17;12;150048;99.99
99999E00015936;1042;17;8;100032;99.99
99999E00015937;1100;18;8;105600;99.99
99999E00015940;1100;18;8;105600;99.99
99999E00015950;980;16;8;94080;99.99
99999E00015959;858;14;8;82368;99.99
99999E00015964;1100;18;8;105600;99.99
99999E00015966;1100;18;8;105600;99.99
99999E00015969;798;13;8;76608;99.99
99999E00015970;858;14;8;82368;99.99
99999E00015979;920;15;8;88320;99.99
99999E00015980;858;14;8;82368;99.99
99999E00015988;1100;18;8;105600;99.99
99999E00015991;1100;18;8;105600;99.99
99999E00015992;1100;18;8;105600;99.99
99999E00015998;1100;18;8;105600;99.99
99999E00015999;1100;18;8;105600;99.99
99999E00016002;1100;18;8;105600;99.99
99999E00016004;1100;18;8;105600;99.99
99999E00016005;1100;18;8;105600;99.99
99999E00016013;1100;18;8;105600;99.99
99999E00016020;1100;18;8;105600;99.99
99999E00016031;1042;17;8;100032;99.99
99999E00016039;1042;17;8;100032;99.99
99999E00016040;920;15;8;88320;99.99
99999E00016041;920;15;8;88320;99.99
99999E00016044;920;15;8;88320;99.99
99999E00016045;1042;17;8;100032;99.99
99999E00016047;1100;18;8;105600;99.99
99999E00016060;1100;18;8;105600;99.99
99999E00016064;920;15;8;88320;99.99
99999E00016076;1100;18;8;105600;99.99
99999E00016083;1100;18;8;105600;99.99
99999E00016087;1042;17;8;100032;99.99
99999E00016088;920;15;8;88320;99.99
99999E00016089;920;15;8;88320;99.99
99999E00016090;920;15;8;88320;99.99
99999E00016091;920;15;8;88320;99.99
99999E00016092;920;15;8;88320;99.99
99999E00016099;1100;18;8;105600;99.99
99999E00016109;1042;17;8;100032;99.99
99999E00016119;1100;18;8;105600;99.99
99999E00016124;980;16;8;94080;99.99
99999E00016126;980;16;8;94080;99.99
99999E00016127;980;16;8;94080;99.99
99999E00016128;980;16;8;94080;99.99
99999E00016129;980;16;8;94080;99.99
99999E00016131;980;16;8;94080;99.99
99999E00016141;980;16;8;94080;99.99
99999E00016150;920;15;8;88320;99.99
99999E00016202;980;16;8;94080;99.99
99999E00016228;920;15;8;88320;99.99
99999E00016229;920;15;8;88320;99.99
99999E00016231;920;15;8;88320;99.99
99999E00016238;1100;18;20;105600;99.98
99999E00016239;1100;18;8;105600;99.99
99999E00016240;920;15;8;88320;99.99
99999E00016258;920;15;8;88320;99.99
99999E00016263;980;16;8;94080;99.99
99999E00016266;980;16;8;94080;99.99
99999E00016275;858;14;8;82368;99.99
99999E00016276;1042;17;8;100032;99.99
99999E00016296;858;14;8;82368;99.99
99999E00016300;858;14;8;82368;99.99
99999E00016301;858;14;8;82368;99.99
99999E00016302;858;14;8;82368;99.99
99999E00016303;858;14;8;82368;99.99
99999E00016306;858;14;8;82368;99.99
99999E00016310;858;14;8;82368;99.99
99999E00016312;858;14;8;82368;99.99
99999E00016348;980;16;8;94080;99.99
99999E00016354;920;15;8;88320;99.99
99999E00016356;1100;18;8;105600;99.99
99999E00016360;1100;18;8;105600;99.99
99999E00016364;858;14;8;82368;99.99
99999E00016367;858;14;8;82368;99.99
99999E00016369;920;15;8;88320;99.99
99999E00016380;920;15;8;88320;99.99
99999E00016384;920;15;8;88320;99.99
99999E00016387;1650;18;12;158400;99.99
99999E00016399;914;16;8;87744;99.99
99999E00016408;1100;18;8;105600;99.99
99999E00016409;1100;18;8;105600;99.99
99999E00016413;1100;18;8;105600;99.99
99999E00016420;936;16;8;89856;99.99
99999E00016423;1100;18;8;105600;99.99
99999E00016429;1100;18;8;105600;99.99
99999E00016430;1100;18;8;105600;99.99
99999E00016433;1100;18;8;105600;99.99
99999E00016448;1100;18;8;105600;99.99
99999E00016452;1100;18;8;105600;99.99
99999E00016460;1100;18;8;105600;99.99
99999E00016462;1100;18;8;105600;99.99
99999E00016467;1100;18;8;105600;99.99
99999E00016468;1042;17;8;100032;99.99
99999E00016473;1042;17;8;100032;99.99
99999E00016474;798;13;8;76608;99.99
99999E00016485;1100;18;8;105600;99.99
99999E00016486;1100;18;8;105600;99.99
99999E00016495;980;16;8;94080;99.99
